timestamp,benchmark_mode,run_id,topology,topology_seed,algorithm,repeat_index,source_host,destination_host,source_switch,destination_switch,status,runtime_ms,hop_count,path_cost,path_string,path_switches,bottleneck_mbps,throughput_estimate_mbps,throughput_mbps,traffic_tool,traffic_protocol,iperf_duration_s,iperf_parallel,controller_pid,controller_port,iperf_summary,iperf_port,scenario_name,scenario_phase,scenario_index,scenario_seed,link_action,link_target,switch_target,link_timing_s,pingall_loss_pct,tcpdump_pcap_paths,tcpdump_csv_paths,event_timestamps,throttle_bw_mbps,throttle_delay_ms,first_port,final_port,negative_cycle,error,note
2026-06-07T08:15:25.648872+00:00,live,run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517,jellyfish,42,astar,0,h0,h1,s0,s1,success,0.047575,1,1,s0 -> s1,"[""s0"", ""s1""]",100.0,100.0,95.5051722108623,iperf3,tcp,5,1,212,6653,"{""cpu_utilization_percent"": {""host_system"": 0.7749855645822303, ""host_total"": 0.7816211598740757, ""host_user"": 0.006555648360618222, ""remote_system"": 1.2543629908657716, ""remote_total"": 1.4296506435492569, ""remote_user"": 0.1752477556417908}, ""receiver_tcp_congestion"": ""cubic"", ""sender_tcp_congestion"": ""cubic"", ""streams"": [{""receiver"": {""bits_per_second"": 95505172.2108623, ""bytes"": 59842944, ""end"": 5.01275, ""seconds"": 5.000127, ""sender"": true, ""socket"": 5, ""start"": 0}, ""sender"": {""bits_per_second"": 97831345.4838247, ""bytes"": 61146144, ""end"": 5.000127, ""max_rtt"": 10949, ""max_snd_cwnd"": 231680, ""max_snd_wnd"": 704384, ""mean_rtt"": 10907, ""min_rtt"": 10894, ""retransmits"": 0, ""seconds"": 5.000127, ""sender"": true, ""socket"": 5, ""start"": 0}}], ""sum_received"": {""bits_per_second"": 95505172.2108623, ""bytes"": 59842944, ""end"": 5.01275, ""seconds"": 5.01275, ""sender"": true, ""start"": 0}, ""sum_sent"": {""bits_per_second"": 97831345.4838247, ""bytes"": 61146144, ""end"": 5.000127, ""retransmits"": 0, ""seconds"": 5.000127, ""sender"": true, ""start"": 0}}",5201,baseline_no_failure,baseline,0,42,none,,,{},0.0,"{""h0"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h0.pcap"", ""h1"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h1.pcap"", ""h2"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h2.pcap"", ""h3"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h3.pcap"", ""h4"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h4.pcap"", ""h5"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h5.pcap"", ""h6"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h6.pcap"", ""h7"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h7.pcap"", ""h8"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h8.pcap"", ""h9"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h9.pcap""}","{""h0"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h0.csv"", ""h1"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h1.csv"", ""h2"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h2.csv"", ""h3"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h3.csv"", ""h4"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h4.csv"", ""h5"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h5.csv"", ""h6"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h6.csv"", ""h7"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h7.csv"", ""h8"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h8.csv"", ""h9"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h9.csv""}",[],,,1,1,,,
2026-06-07T08:15:34.164559+00:00,live,run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517,jellyfish,42,astar,0,h0,h2,s0,s2,success,0.072875,2,2,s0 -> s5 -> s2,"[""s0"", ""s5"", ""s2""]",100.0,50.0,94.98495281246036,iperf3,tcp,5,1,212,6653,"{""cpu_utilization_percent"": {""host_system"": 0.8111172921819272, ""host_total"": 0.8111172921819272, ""host_user"": 0, ""remote_system"": 1.9267751243209428, ""remote_total"": 2.23165268654525, ""remote_user"": 0.3048376646175256}, ""receiver_tcp_congestion"": ""cubic"", ""sender_tcp_congestion"": ""cubic"", ""streams"": [{""receiver"": {""bits_per_second"": 94984952.81246036, ""bytes"": 59517144, ""end"": 5.012764, ""seconds"": 5.0001, ""sender"": true, ""socket"": 5, ""start"": 0}, ""sender"": {""bits_per_second"": 97206350.27299455, ""bytes"": 60755184, ""end"": 5.0001, ""max_rtt"": 11062, ""max_snd_cwnd"": 266432, ""max_snd_wnd"": 848896, ""mean_rtt"": 10940, ""min_rtt"": 10890, ""retransmits"": 0, ""seconds"": 5.0001, ""sender"": true, ""socket"": 5, ""start"": 0}}], ""sum_received"": {""bits_per_second"": 94984952.81246036, ""bytes"": 59517144, ""end"": 5.012764, ""seconds"": 5.012764, ""sender"": true, ""start"": 0}, ""sum_sent"": {""bits_per_second"": 97206350.27299455, ""bytes"": 60755184, ""end"": 5.0001, ""retransmits"": 0, ""seconds"": 5.0001, ""sender"": true, ""start"": 0}}",5201,baseline_no_failure,baseline,0,42,none,,,{},0.0,"{""h0"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h0.pcap"", ""h1"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h1.pcap"", ""h2"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h2.pcap"", ""h3"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h3.pcap"", ""h4"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h4.pcap"", ""h5"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h5.pcap"", ""h6"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h6.pcap"", ""h7"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h7.pcap"", ""h8"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h8.pcap"", ""h9"": ""SPF/csv/pcap/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h9.pcap""}","{""h0"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h0.csv"", ""h1"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h1.csv"", ""h2"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h2.csv"", ""h3"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h3.csv"", ""h4"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h4.csv"", ""h5"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h5.csv"", ""h6"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h6.csv"", ""h7"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h7.csv"", ""h8"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h8.csv"", ""h9"": ""SPF/csv/pcap-csv/jellyfish/astar/baseline_no_failure/run_scenario_jellyfish_astar_baseline_no_failure_20260607_081517/h9.csv""}",[],,,1,1,,,
2026-06-07T08:15:49.755950+00:00,live,run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543,jellyfish,42,astar,0,h0,h1,s0,s1,success,0.037308,1,1,s0 -> s1,"[""s0"", ""s1""]",100.0,100.0,95.39602407410621,iperf3,tcp,5,1,1366,6653,"{""cpu_utilization_percent"": {""host_system"": 0.7039134638713982, ""host_total"": 0.7039734207264453, ""host_user"": 0, ""remote_system"": 2.564172124636806, ""remote_total"": 2.880360044506876, ""remote_user"": 0.31610812984549863}, ""receiver_tcp_congestion"": ""cubic"", ""sender_tcp_congestion"": ""cubic"", ""streams"": [{""receiver"": {""bits_per_second"": 95396024.0741062, ""bytes"": 59777784, ""end"": 5.013021, ""seconds"": 5.000149, ""sender"": true, ""socket"": 5, ""start"": 0}, ""sender"": {""bits_per_second"": 97518156.3589405, ""bytes"": 60950664, ""end"": 5.000149, ""max_rtt"": 11063, ""max_snd_cwnd"": 267880, ""max_snd_wnd"": 714624, ""mean_rtt"": 11025, ""min_rtt"": 10972, ""retransmits"": 0, ""seconds"": 5.000149, ""sender"": true, ""socket"": 5, ""start"": 0}}], ""sum_received"": {""bits_per_second"": 95396024.0741062, ""bytes"": 59777784, ""end"": 5.013021, ""seconds"": 5.013021, ""sender"": true, ""start"": 0}, ""sum_sent"": {""bits_per_second"": 97518156.3589405, ""bytes"": 60950664, ""end"": 5.000149, ""retransmits"": 0, ""seconds"": 5.000149, ""sender"": true, ""start"": 0}}",5201,link_down_before_traffic,pre,1,42,link_down,s0-s6,,"{""down_at"": 0.0, ""up_at"": null}",0.0,"{""h0"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h0.pcap"", ""h1"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h1.pcap"", ""h2"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h2.pcap"", ""h3"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h3.pcap"", ""h4"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h4.pcap"", ""h5"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h5.pcap"", ""h6"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h6.pcap"", ""h7"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h7.pcap"", ""h8"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h8.pcap"", ""h9"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h9.pcap""}","{""h0"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h0.csv"", ""h1"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h1.csv"", ""h2"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h2.csv"", ""h3"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h3.csv"", ""h4"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h4.csv"", ""h5"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h5.csv"", ""h6"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h6.csv"", ""h7"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h7.csv"", ""h8"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h8.csv"", ""h9"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h9.csv""}","[{""event"": ""link_down"", ""timestamp"": ""2026-06-07T08:15:48.883086+00:00""}]",,,1,1,,,
2026-06-07T08:15:55.508510+00:00,live,run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543,jellyfish,42,astar,0,h0,h2,s0,s2,success,0.048766,2,2,s0 -> s5 -> s2,"[""s0"", ""s5"", ""s2""]",100.0,50.0,95.2864885954657,iperf3,tcp,5,1,1366,6653,"{""cpu_utilization_percent"": {""host_system"": 0.42501935404174157, ""host_total"": 0.6028586614259006, ""host_user"": 0.17779933001934306, ""remote_system"": 1.4414722416811212, ""remote_total"": 1.6920997579295234, ""remote_user"": 0.25058762328919043}, ""receiver_tcp_congestion"": ""cubic"", ""sender_tcp_congestion"": ""cubic"", ""streams"": [{""receiver"": {""bits_per_second"": 95286488.5954657, ""bytes"": 59712624, ""end"": 5.013313, ""seconds"": 5.000134, ""sender"": true, ""socket"": 5, ""start"": 0}, ""sender"": {""bits_per_second"": 97414195.69955525, ""bytes"": 60885504, ""end"": 5.000134, ""max_rtt"": 10910, ""max_snd_cwnd"": 231680, ""max_snd_wnd"": 704384, ""mean_rtt"": 10894, ""min_rtt"": 10888, ""retransmits"": 0, ""seconds"": 5.000134, ""sender"": true, ""socket"": 5, ""start"": 0}}], ""sum_received"": {""bits_per_second"": 95286488.5954657, ""bytes"": 59712624, ""end"": 5.013313, ""seconds"": 5.013313, ""sender"": true, ""start"": 0}, ""sum_sent"": {""bits_per_second"": 97414195.69955525, ""bytes"": 60885504, ""end"": 5.000134, ""retransmits"": 0, ""seconds"": 5.000134, ""sender"": true, ""start"": 0}}",5201,link_down_before_traffic,pre,1,42,link_down,s0-s6,,"{""down_at"": 0.0, ""up_at"": null}",0.0,"{""h0"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h0.pcap"", ""h1"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h1.pcap"", ""h2"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h2.pcap"", ""h3"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h3.pcap"", ""h4"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h4.pcap"", ""h5"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h5.pcap"", ""h6"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h6.pcap"", ""h7"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h7.pcap"", ""h8"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h8.pcap"", ""h9"": ""SPF/csv/pcap/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h9.pcap""}","{""h0"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h0.csv"", ""h1"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h1.csv"", ""h2"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h2.csv"", ""h3"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h3.csv"", ""h4"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h4.csv"", ""h5"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h5.csv"", ""h6"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h6.csv"", ""h7"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h7.csv"", ""h8"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h8.csv"", ""h9"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_before_traffic/run_scenario_jellyfish_astar_link_down_before_traffic_20260607_081543/h9.csv""}","[{""event"": ""link_down"", ""timestamp"": ""2026-06-07T08:15:48.883086+00:00""}]",,,1,1,,,
2026-06-07T08:16:13.398389+00:00,live,run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607,jellyfish,42,astar,0,h0,h1,s0,s1,success,0.033641,1,1,s0 -> s1,"[""s0"", ""s1""]",100.0,100.0,95.01078680392968,iperf3,tcp,5,1,2503,6653,"{""cpu_utilization_percent"": {""host_system"": 1.3470407935855961, ""host_total"": 1.5249499561773014, ""host_user"": 0.17790916259170536, ""remote_system"": 1.7402181942405244, ""remote_total"": 1.8727135080169641, ""remote_user"": 0.13243545143587807}, ""receiver_tcp_congestion"": ""cubic"", ""sender_tcp_congestion"": ""cubic"", ""streams"": [{""receiver"": {""bits_per_second"": 95010786.80392967, ""bytes"": 59517144, ""end"": 5.011401, ""seconds"": 5.000144, ""sender"": true, ""socket"": 5, ""start"": 0}, ""sender"": {""bits_per_second"": 97414000.87677476, ""bytes"": 60885504, ""end"": 5.000144, ""max_rtt"": 10987, ""max_snd_cwnd"": 267880, ""max_snd_wnd"": 756992, ""mean_rtt"": 10944, ""min_rtt"": 10891, ""retransmits"": 0, ""seconds"": 5.000144, ""sender"": true, ""socket"": 5, ""start"": 0}}], ""sum_received"": {""bits_per_second"": 95010786.80392967, ""bytes"": 59517144, ""end"": 5.011401, ""seconds"": 5.011401, ""sender"": true, ""start"": 0}, ""sum_sent"": {""bits_per_second"": 97414000.87677476, ""bytes"": 60885504, ""end"": 5.000144, ""retransmits"": 0, ""seconds"": 5.000144, ""sender"": true, ""start"": 0}}",5201,link_down_during_traffic,during,2,42,link_down,s0-s5,,"{""down_at"": 1.0, ""up_at"": null}",0.0,"{""h0"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h0.pcap"", ""h1"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h1.pcap"", ""h2"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h2.pcap"", ""h3"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h3.pcap"", ""h4"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h4.pcap"", ""h5"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h5.pcap"", ""h6"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h6.pcap"", ""h7"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h7.pcap"", ""h8"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h8.pcap"", ""h9"": ""SPF/csv/pcap/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h9.pcap""}","{""h0"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h0.csv"", ""h1"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h1.csv"", ""h2"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h2.csv"", ""h3"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h3.csv"", ""h4"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h4.csv"", ""h5"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h5.csv"", ""h6"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h6.csv"", ""h7"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h7.csv"", ""h8"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h8.csv"", ""h9"": ""SPF/csv/pcap-csv/jellyfish/astar/link_down_during_traffic/run_scenario_jellyfish_astar_link_down_during_traffic_20260607_081607/h9.csv""}","[{""event"": ""link_down"", ""timestamp"": ""2026-06-07T08:16:14.612832+00:00""}]",,,1,1,,,
