timestamp,topology,algorithm,scenario,run_id,host,pcap_file,src_mac,dst_mac,src_ip,dst_ip,proto,src_port,dst_port,length
2026-06-07T08:16:59.805303+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:01.838123+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:03.867229+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:08.717006+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:10.746612+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:12.775865+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:14.808035+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:16.868964+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:18.903722+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
2026-06-07T08:17:20.936169+00:00,jellyfish,astar,switch_down,run_scenario_jellyfish_astar_switch_down_20260607_081652,h3,jellyfish/astar/switch_down/run_scenario_jellyfish_astar_switch_down_20260607_081652/h3.pcap,a6:16:c4:c2:e2:e4,01:80:c2:00:00:0e,,,,,,60
